"di_id","entity_name","row_id","year","direction","flow_type","flow_name","value"
"AL","Albania",63724,2002,"out","official","oofs-capital-payments-out",12099565.54
"AL","Albania",80071,2002,"out","commercial","fdi-in-profits-out",941859.9728
"AL","Albania",96475,2002,"in","private","remittances-in",1150858701
"AL","Albania",91791,2002,"out","commercial","short-debt-interest-out",1718894.45
"AL","Albania",56718,2002,"out","official","oda-capital-payments-out",19883605.5
"AL","Albania",59061,2002,"in","official","oofs-in",29439040.14
"AL","Albania",68392,2002,"in","official","long-debt-net-official-in",1557208.488
"AL","Albania",98810,2002,"out","private","remittances-out",
"AL","Albania",77744,2002,"out","commercial","fdi-out",
"AL","Albania",52039,2002,"in","official","oda-in",445648832.9
"AL","Albania",87248,2003,"out","commercial","long-debt-comm-int-out",783043.7096
"AL","Albania",54524,2003,"out","official","oda-interest-payments-out",6329391.401
"AL","Albania",94281,2003,"in","commercial","net-portfolio-equity-in",0
"AL","Albania",80217,2003,"out","commercial","fdi-in-profits-out",1268773.078
"AL","Albania",63870,2003,"out","official","oofs-capital-payments-out",13478149.31
"AL","Albania",70879,2003,"out","official","long-debt-off-amt-out",7797061.463
"AL","Albania",68538,2003,"in","official","long-debt-net-official-in",1152743.035
"AL","Albania",66201,2003,"out","official","ssc-out",
"AL","Albania",91937,2003,"out","commercial","short-debt-interest-out",3381208.412
"AL","Albania",75559,2003,"in","commercial","fdi-in",227344306.3
"AL","Albania",89594,2003,"in","commercial","short-debt-net-flow-in",154516346.4
"AL","Albania",59207,2003,"in","official","oofs-in",37387143.44
"AL","Albania",98956,2003,"out","private","remittances-out",5308944.055
"AL","Albania",61530,2003,"out","official","oofs-interest-payments-out",1372865.755
"AL","Albania",52185,2003,"in","official","oda-in",436083444.8
"AL","Albania",82562,2003,"in","commercial","long-debt-disbursement-in",2164281.466
"AL","Albania",56865,2003,"out","official","oda-capital-payments-out",22889238.91
"AL","Albania",96621,2003,"in","private","remittances-in",1141189931
"AL","Albania",84903,2003,"out","commercial","long-debt-comm-amt-out",3780432.336
"AL","Albania",77890,2003,"out","commercial","fdi-out",
"AL","Albania",73218,2003,"out","official","long-debt-off-int-out",10669933.3
"AL","Albania",64016,2004,"out","official","oofs-capital-payments-out",18778423.02
"AL","Albania",61677,2004,"out","official","oofs-interest-payments-out",8839858.869
"AL","Albania",94428,2004,"in","commercial","net-portfolio-equity-in",
"AL","Albania",71025,2004,"out","official","long-debt-off-amt-out",10404049.12
"AL","Albania",66347,2004,"out","official","ssc-out",
"AL","Albania",82709,2004,"in","commercial","long-debt-disbursement-in",31414177.99
"AL","Albania",78036,2004,"out","commercial","fdi-out",14447204.06
"AL","Albania",54671,2004,"out","official","oda-interest-payments-out",8065825.689
"AL","Albania",52331,2004,"in","official","oda-in",354923243
"AL","Albania",85049,2004,"out","commercial","long-debt-comm-amt-out",7742744.971
"AL","Albania",80364,2004,"out","commercial","fdi-in-profits-out",219465.1868
"AL","Albania",59354,2004,"in","official","oofs-in",108642102.6
"AL","Albania",99100,2004,"out","private","remittances-out",5144631.356
"AL","Albania",73364,2004,"out","official","long-debt-off-int-out",7642258.527
"AL","Albania",96767,2004,"in","private","remittances-in",1229107877
"AL","Albania",89741,2004,"in","commercial","short-debt-net-flow-in",0
"AL","Albania",57011,2004,"out","official","oda-capital-payments-out",25804332.14
"AL","Albania",75705,2004,"in","commercial","fdi-in",365635093.9
"AL","Albania",87396,2004,"out","commercial","long-debt-comm-int-out",1097946.623
"AL","Albania",68684,2004,"in","official","long-debt-net-official-in",874760.9414
"AL","Albania",92083,2004,"out","commercial","short-debt-interest-out",1322190.057
"AL","Albania",64162,2005,"out","official","oofs-capital-payments-out",12119006.67
"AL","Albania",52477,2005,"in","official","oda-in",358528029
"AL","Albania",82855,2005,"in","commercial","long-debt-disbursement-in",369006031.2
"AL","Albania",89887,2005,"in","commercial","short-debt-net-flow-in",153198230.1
"AL","Albania",68831,2005,"in","official","long-debt-net-official-in",0
"AL","Albania",94574,2005,"in","commercial","net-portfolio-equity-in",
"AL","Albania",54817,2005,"out","official","oda-interest-payments-out",8416198.359
"AL","Albania",57158,2005,"out","official","oda-capital-payments-out",27729746.78
"AL","Albania",92231,2005,"out","commercial","short-debt-interest-out",4241036.49
"AL","Albania",75851,2005,"in","commercial","fdi-in",263285553.2
"AL","Albania",80512,2005,"out","commercial","fdi-in-profits-out",2132292.672
"AL","Albania",96914,2005,"in","private","remittances-in",1284566244
"AL","Albania",66493,2005,"out","official","ssc-out",
"AL","Albania",78181,2005,"out","commercial","fdi-out",4087515.645
"AL","Albania",71171,2005,"out","official","long-debt-off-amt-out",11939244.81
"AL","Albania",85196,2005,"out","commercial","long-debt-comm-amt-out",13555778.92
"AL","Albania",87542,2005,"out","commercial","long-debt-comm-int-out",12600599.49
"AL","Albania",59499,2005,"in","official","oofs-in",126004838.7
"AL","Albania",61824,2005,"out","official","oofs-interest-payments-out",13427043.73
"AL","Albania",99246,2005,"out","private","remittances-out",6485855.596
"AL","Albania",73510,2005,"out","official","long-debt-off-int-out",8338646.664
"AL","Albania",64308,2006,"out","official","oofs-capital-payments-out",40781508.49
"AL","Albania",90033,2006,"in","commercial","short-debt-net-flow-in",220738077
"AL","Albania",83001,2006,"in","commercial","long-debt-disbursement-in",12152959.89
"AL","Albania",68978,2006,"in","official","long-debt-net-official-in",16583229.76
"AL","Albania",75997,2006,"in","commercial","fdi-in",309424452.3
"AL","Albania",73656,2006,"out","official","long-debt-off-int-out",7943011.297
"AL","Albania",54963,2006,"out","official","oda-interest-payments-out",8769301.696
"AL","Albania",92377,2006,"out","commercial","short-debt-interest-out",16349555.67
"AL","Albania",94721,2006,"in","commercial","net-portfolio-equity-in",
"AL","Albania",57304,2006,"out","official","oda-capital-payments-out",33057250.37
"AL","Albania",61970,2006,"out","official","oofs-interest-payments-out",19268986.59
"AL","Albania",80658,2006,"out","commercial","fdi-in-profits-out",4368029.764
"AL","Albania",71318,2006,"out","official","long-debt-off-amt-out",17325264.2
"AL","Albania",99393,2006,"out","private","remittances-out",25305598.52
"AL","Albania",78327,2006,"out","commercial","fdi-out",9906942.752
"AL","Albania",66639,2006,"out","official","ssc-out",
"AL","Albania",97060,2006,"in","private","remittances-in",1296621556
"AL","Albania",87689,2006,"out","commercial","long-debt-comm-int-out",12969388.52
"AL","Albania",59645,2006,"in","official","oofs-in",70939912.74
"AL","Albania",85343,2006,"out","commercial","long-debt-comm-amt-out",54213341.16
"AL","Albania",52623,2006,"in","official","oda-in",367623904.2
"AL","Albania",71464,2007,"out","official","long-debt-off-amt-out",11723444.49
"AL","Albania",83147,2007,"in","commercial","long-debt-disbursement-in",107980824.9
"AL","Albania",78472,2007,"out","commercial","fdi-out",20150632.95
"AL","Albania",62116,2007,"out","official","oofs-interest-payments-out",21098527.46
"AL","Albania",94867,2007,"in","commercial","net-portfolio-equity-in",
"AL","Albania",90179,2007,"in","commercial","short-debt-net-flow-in",104682947.3
"AL","Albania",99539,2007,"out","private","remittances-out",8381718.928
"AL","Albania",57451,2007,"out","official","oda-capital-payments-out",34064710.58
"AL","Albania",69124,2007,"in","official","long-debt-net-official-in",2259016.6
"AL","Albania",97207,2007,"in","private","remittances-in",1237880384
"AL","Albania",55109,2007,"out","official","oda-interest-payments-out",9135345.144
"AL","Albania",92523,2007,"out","commercial","short-debt-interest-out",21509986.73
"AL","Albania",80804,2007,"out","commercial","fdi-in-profits-out",7218059.761
"AL","Albania",73802,2007,"out","official","long-debt-off-int-out",8356421.99
"AL","Albania",64455,2007,"out","official","oofs-capital-payments-out",28677383.54
"AL","Albania",66785,2007,"out","official","ssc-out",
"AL","Albania",85490,2007,"out","commercial","long-debt-comm-amt-out",30286337.9
"AL","Albania",87836,2007,"out","commercial","long-debt-comm-int-out",11074156.41
"AL","Albania",76143,2007,"in","commercial","fdi-in",555273426.8
"AL","Albania",52769,2007,"in","official","oda-in",321717551.7
"AL","Albania",59791,2007,"in","official","oofs-in",85153332.99
"AL","Albania",69271,2008,"in","official","long-debt-net-official-in",23780103.53
"AL","Albania",83293,2008,"in","commercial","long-debt-disbursement-in",490044598.1
"AL","Albania",76289,2008,"in","commercial","fdi-in",730814636.9
"AL","Albania",64602,2008,"out","official","oofs-capital-payments-out",29086934.31
"AL","Albania",97354,2008,"in","private","remittances-in",1121377885
"AL","Albania",90325,2008,"in","commercial","short-debt-net-flow-in",480127970.9
"AL","Albania",71610,2008,"out","official","long-debt-off-amt-out",10247406.46
"AL","Albania",57597,2008,"out","official","oda-capital-payments-out",37412557.24
"AL","Albania",55255,2008,"out","official","oda-interest-payments-out",9431010.556
"AL","Albania",92669,2008,"out","commercial","short-debt-interest-out",20586321.01
"AL","Albania",78618,2008,"out","commercial","fdi-out",60857911.99
"AL","Albania",52915,2008,"in","official","oda-in",352307137.6
"AL","Albania",87983,2008,"out","commercial","long-debt-comm-int-out",22415732.84
"AL","Albania",59937,2008,"in","official","oofs-in",148678470.7
"AL","Albania",62262,2008,"out","official","oofs-interest-payments-out",21414949.45
"AL","Albania",85636,2008,"out","commercial","long-debt-comm-amt-out",27948972.3
"AL","Albania",95014,2008,"in","commercial","net-portfolio-equity-in",17495812.2
"AL","Albania",66931,2008,"out","official","ssc-out",
"AL","Albania",73948,2008,"out","official","long-debt-off-int-out",6491824.251
"AL","Albania",99685,2008,"out","private","remittances-out",11920967.6
"AL","Albania",80951,2008,"out","commercial","fdi-in-profits-out",225919570.4
"AL","Albania",64748,2009,"out","official","oofs-capital-payments-out",46340477.73
"AL","Albania",55401,2009,"out","official","oda-interest-payments-out",9974785.303
"AL","Albania",71757,2009,"out","official","long-debt-off-amt-out",17484868.13
"AL","Albania",57743,2009,"out","official","oda-capital-payments-out",41359844.28
"AL","Albania",74095,2009,"out","official","long-debt-off-int-out",9270073.165
"AL","Albania",67077,2009,"out","official","ssc-out",
"AL","Albania",83440,2009,"in","commercial","long-debt-disbursement-in",388333280.9
"AL","Albania",99831,2009,"out","private","remittances-out",8305430.486
"AL","Albania",97500,2009,"in","private","remittances-in",1090406956
"AL","Albania",90473,2009,"in","commercial","short-debt-net-flow-in",0
"AL","Albania",78764,2009,"out","commercial","fdi-out",32418233.43
"AL","Albania",92815,2009,"out","commercial","short-debt-interest-out",9338715.87
"AL","Albania",69417,2009,"in","official","long-debt-net-official-in",41971292.1
"AL","Albania",95161,2009,"in","commercial","net-portfolio-equity-in",0
"AL","Albania",88129,2009,"out","commercial","long-debt-comm-int-out",49740323
"AL","Albania",60083,2009,"in","official","oofs-in",141093143.7
"AL","Albania",85782,2009,"out","commercial","long-debt-comm-amt-out",35781043.4
"AL","Albania",76435,2009,"in","commercial","fdi-in",823654285.8
"AL","Albania",62408,2009,"out","official","oofs-interest-payments-out",12350512.15
"AL","Albania",81097,2009,"out","commercial","fdi-in-profits-out",370373901.7
"AL","Albania",53061,2009,"in","official","oda-in",357468131.6
"AL","Albania",74242,2010,"out","official","long-debt-off-int-out",6665541.495
"AL","Albania",92962,2010,"out","commercial","short-debt-interest-out",6735915.434
"AL","Albania",85929,2010,"out","commercial","long-debt-comm-amt-out",141874730.1
"AL","Albania",57889,2010,"out","official","oda-capital-payments-out",50719754.2
"AL","Albania",64894,2010,"out","official","oofs-capital-payments-out",55108559.15
"AL","Albania",55547,2010,"out","official","oda-interest-payments-out",10191262.14
"AL","Albania",83586,2010,"in","commercial","long-debt-disbursement-in",540364988.4
"AL","Albania",69563,2010,"in","official","long-debt-net-official-in",14019183.73
"AL","Albania",97646,2010,"in","private","remittances-in",1004367895
"AL","Albania",71903,2010,"out","official","long-debt-off-amt-out",13209449.02
"AL","Albania",67223,2010,"out","official","ssc-out",
"AL","Albania",88275,2010,"out","commercial","long-debt-comm-int-out",67507721.54
"AL","Albania",99978,2010,"out","private","remittances-out",21009391.51
"AL","Albania",95307,2010,"in","commercial","net-portfolio-equity-in",5968737.552
"AL","Albania",60230,2010,"in","official","oofs-in",143475251
"AL","Albania",53208,2010,"in","official","oda-in",380139916.9
"AL","Albania",62554,2010,"out","official","oofs-interest-payments-out",11948224.78
"AL","Albania",90619,2010,"in","commercial","short-debt-net-flow-in",54416431.23
"AL","Albania",81243,2010,"out","commercial","fdi-in-profits-out",330943348.1
"AL","Albania",78908,2010,"out","commercial","fdi-out",5543969.111
"AL","Albania",76581,2010,"in","commercial","fdi-in",912870091.9
"AL","Albania",58035,2011,"out","official","oda-capital-payments-out",51060129.86
"AL","Albania",86075,2011,"out","commercial","long-debt-comm-amt-out",167193258.7
"AL","Albania",90765,2011,"in","commercial","short-debt-net-flow-in",287519753.4
"AL","Albania",72049,2011,"out","official","long-debt-off-amt-out",11372361.38
"AL","Albania",65040,2011,"out","official","oofs-capital-payments-out",68673726.75
"AL","Albania",55693,2011,"out","official","oda-interest-payments-out",13960248.58
"AL","Albania",93109,2011,"out","commercial","short-debt-interest-out",1387215.305
"AL","Albania",74389,2011,"out","official","long-debt-off-int-out",5249480.033
"AL","Albania",62700,2011,"out","official","oofs-interest-payments-out",12706479.95
"AL","Albania",100125,2011,"out","private","remittances-out",17492201.06
"AL","Albania",97792,2011,"in","private","remittances-in",928382309.6
"AL","Albania",83732,2011,"in","commercial","long-debt-disbursement-in",396475536.2
"AL","Albania",88422,2011,"out","commercial","long-debt-comm-int-out",105734342.3
"AL","Albania",81389,2011,"out","commercial","fdi-in-profits-out",115211005.9
"AL","Albania",95453,2011,"in","commercial","net-portfolio-equity-in",19364107.5
"AL","Albania",60376,2011,"in","official","oofs-in",242723546.9
"AL","Albania",79053,2011,"out","commercial","fdi-out",24558061.36
"AL","Albania",53354,2011,"in","official","oda-in",371147168.9
"AL","Albania",69710,2011,"in","official","long-debt-net-official-in",10212774.75
"AL","Albania",67369,2011,"out","official","ssc-out",
"AL","Albania",76727,2011,"in","commercial","fdi-in",722694904.8
"AL","Albania",72195,2012,"out","official","long-debt-off-amt-out",16666982.22
"AL","Albania",58182,2012,"out","official","oda-capital-payments-out",47408602.58
"AL","Albania",74535,2012,"out","official","long-debt-off-int-out",4837897.733
"AL","Albania",69856,2012,"in","official","long-debt-net-official-in",54079065.99
"AL","Albania",83878,2012,"in","commercial","long-debt-disbursement-in",322028749.8
"AL","Albania",86221,2012,"out","commercial","long-debt-comm-amt-out",214236501.9
"AL","Albania",65186,2012,"out","official","oofs-capital-payments-out",61070360.25
"AL","Albania",55840,2012,"out","official","oda-interest-payments-out",16522892.68
"AL","Albania",60523,2012,"in","official","oofs-in",198446306.3
"AL","Albania",79199,2012,"out","commercial","fdi-out",20163010.68
"AL","Albania",97937,2012,"in","private","remittances-in",899002582.3
"AL","Albania",53500,2012,"in","official","oda-in",359335930.2
