"id-to","entity-to-name","year","destination-institution-type","creditor-type","creditor-institution","financing-type","value"
"AM","Armenia",2010,"png","private","private","commercial-banking",1472608818
"AM","Armenia",2010,"ppg","private","private","bonds",0
"AM","Armenia",2010,"ppg","private","private","commercial-banking",0
"AM","Armenia",2010,"ppg","private","private","other-private",0
"AM","Armenia",2011,"png","private","private","bonds",0
"AM","Armenia",2011,"png","private","private","commercial-banking",1164690043
"AM","Armenia",2011,"ppg","private","private","bonds",0
"AM","Armenia",2011,"ppg","private","private","commercial-banking",2168382.711
"AM","Armenia",2011,"ppg","private","private","other-private",0
"AM","Armenia",2012,"png","private","private","bonds",0
"AM","Armenia",2012,"png","private","private","commercial-banking",1329667000
"AM","Armenia",2012,"ppg","private","private","bonds",0
"AM","Armenia",2012,"ppg","private","private","commercial-banking",10236000
"AM","Armenia",2012,"ppg","private","private","other-private",0
"AM","Armenia",2013,"png","private","private","bonds",0
"AM","Armenia",2013,"png","private","private","commercial-banking",1835260539
"AM","Armenia",2013,"ppg","private","private","bonds",681740023.2
"AM","Armenia",2013,"ppg","private","private","commercial-banking",3119291.5
"AM","Armenia",2013,"ppg","private","private","other-private",0
"AU","Australia",2000,"png","private","private","bonds",
"AU","Australia",2000,"png","private","private","commercial-banking",
"AU","Australia",2000,"ppg","private","private","bonds",
"AU","Australia",2000,"ppg","private","private","commercial-banking",
"AU","Australia",2000,"ppg","private","private","other-private",
"AU","Australia",2001,"png","private","private","bonds",
"AU","Australia",2001,"png","private","private","commercial-banking",
"AU","Australia",2001,"ppg","private","private","bonds",
"AU","Australia",2001,"ppg","private","private","commercial-banking",
"AU","Australia",2001,"ppg","private","private","other-private",
"AU","Australia",2002,"png","private","private","bonds",
"AU","Australia",2002,"png","private","private","commercial-banking",
"AU","Australia",2002,"ppg","private","private","bonds",
"AU","Australia",2002,"ppg","private","private","commercial-banking",
"AU","Australia",2002,"ppg","private","private","other-private",
"AU","Australia",2003,"png","private","private","bonds",
"AU","Australia",2003,"png","private","private","commercial-banking",
"AU","Australia",2003,"ppg","private","private","bonds",
"AU","Australia",2003,"ppg","private","private","commercial-banking",
"AU","Australia",2003,"ppg","private","private","other-private",
"AU","Australia",2004,"png","private","private","bonds",
"AU","Australia",2004,"png","private","private","commercial-banking",
"AU","Australia",2004,"ppg","private","private","bonds",
"AU","Australia",2004,"ppg","private","private","commercial-banking",
"AU","Australia",2004,"ppg","private","private","other-private",
"AU","Australia",2005,"png","private","private","bonds",
"AU","Australia",2005,"png","private","private","commercial-banking",
"AU","Australia",2005,"ppg","private","private","bonds",
"AU","Australia",2005,"ppg","private","private","commercial-banking",
"AU","Australia",2005,"ppg","private","private","other-private",
"AU","Australia",2006,"png","private","private","bonds",
"AU","Australia",2006,"png","private","private","commercial-banking",
"AU","Australia",2006,"ppg","private","private","bonds",
"AU","Australia",2006,"ppg","private","private","commercial-banking",
"AU","Australia",2006,"ppg","private","private","other-private",
"AU","Australia",2007,"png","private","private","bonds",
"AU","Australia",2007,"png","private","private","commercial-banking",
"AU","Australia",2007,"ppg","private","private","bonds",
"AU","Australia",2007,"ppg","private","private","commercial-banking",
"AU","Australia",2007,"ppg","private","private","other-private",
"AU","Australia",2008,"png","private","private","bonds",
"AU","Australia",2008,"png","private","private","commercial-banking",
"AU","Australia",2008,"ppg","private","private","bonds",
"AU","Australia",2008,"ppg","private","private","commercial-banking",
"AU","Australia",2008,"ppg","private","private","other-private",
"AU","Australia",2009,"png","private","private","bonds",
"AU","Australia",2009,"png","private","private","commercial-banking",
"AU","Australia",2009,"ppg","private","private","bonds",
"AU","Australia",2009,"ppg","private","private","commercial-banking",
"AU","Australia",2009,"ppg","private","private","other-private",
"AU","Australia",2010,"png","private","private","bonds",
"AU","Australia",2010,"png","private","private","commercial-banking",
"AU","Australia",2010,"ppg","private","private","bonds",
"AU","Australia",2010,"ppg","private","private","commercial-banking",
"AU","Australia",2010,"ppg","private","private","other-private",
"AU","Australia",2011,"png","private","private","bonds",
"AU","Australia",2011,"png","private","private","commercial-banking",
"AU","Australia",2011,"ppg","private","private","bonds",
"AU","Australia",2011,"ppg","private","private","commercial-banking",
"AU","Australia",2011,"ppg","private","private","other-private",
"AU","Australia",2012,"png","private","private","bonds",
"AU","Australia",2012,"png","private","private","commercial-banking",
"AU","Australia",2012,"ppg","private","private","bonds",
"AU","Australia",2012,"ppg","private","private","commercial-banking",
"AU","Australia",2012,"ppg","private","private","other-private",
"AU","Australia",2013,"png","private","private","bonds",
"AU","Australia",2013,"png","private","private","commercial-banking",
"AU","Australia",2013,"ppg","private","private","bonds",
"AU","Australia",2013,"ppg","private","private","commercial-banking",
"AU","Australia",2013,"ppg","private","private","other-private",
"AT","Austria",2000,"png","private","private","bonds",
"AT","Austria",2000,"png","private","private","commercial-banking",
"AT","Austria",2000,"ppg","private","private","bonds",
"AT","Austria",2000,"ppg","private","private","commercial-banking",
"AT","Austria",2000,"ppg","private","private","other-private",
"AT","Austria",2001,"png","private","private","bonds",
"AT","Austria",2001,"png","private","private","commercial-banking",
"AT","Austria",2001,"ppg","private","private","bonds",
"AT","Austria",2001,"ppg","private","private","commercial-banking",
"AT","Austria",2001,"ppg","private","private","other-private",
"AT","Austria",2002,"png","private","private","bonds",
"AT","Austria",2002,"png","private","private","commercial-banking",
"AT","Austria",2002,"ppg","private","private","bonds",
"AT","Austria",2002,"ppg","private","private","commercial-banking",
"AT","Austria",2002,"ppg","private","private","other-private",
"AT","Austria",2003,"png","private","private","bonds",
"AT","Austria",2003,"png","private","private","commercial-banking",
"AT","Austria",2003,"ppg","private","private","bonds",
"AT","Austria",2003,"ppg","private","private","commercial-banking",
"AT","Austria",2003,"ppg","private","private","other-private",
"AT","Austria",2004,"png","private","private","bonds",
"AT","Austria",2004,"png","private","private","commercial-banking",
"AT","Austria",2004,"ppg","private","private","bonds",
"AT","Austria",2004,"ppg","private","private","commercial-banking",
"AT","Austria",2004,"ppg","private","private","other-private",
"AT","Austria",2005,"png","private","private","bonds",
"AT","Austria",2005,"png","private","private","commercial-banking",
"AT","Austria",2005,"ppg","private","private","bonds",
"AT","Austria",2005,"ppg","private","private","commercial-banking",
"AT","Austria",2005,"ppg","private","private","other-private",
"AT","Austria",2006,"png","private","private","bonds",
"AT","Austria",2006,"png","private","private","commercial-banking",
"AT","Austria",2006,"ppg","private","private","bonds",
"AT","Austria",2006,"ppg","private","private","commercial-banking",
"AT","Austria",2006,"ppg","private","private","other-private",
"AT","Austria",2007,"png","private","private","bonds",
"AT","Austria",2007,"png","private","private","commercial-banking",
"AT","Austria",2007,"ppg","private","private","bonds",
"AT","Austria",2007,"ppg","private","private","commercial-banking",
"AT","Austria",2007,"ppg","private","private","other-private",
"AT","Austria",2008,"png","private","private","bonds",
"AT","Austria",2008,"png","private","private","commercial-banking",
"AT","Austria",2008,"ppg","private","private","bonds",
"AT","Austria",2008,"ppg","private","private","commercial-banking",
"AT","Austria",2008,"ppg","private","private","other-private",
"AT","Austria",2009,"png","private","private","bonds",
"AT","Austria",2009,"png","private","private","commercial-banking",
"AT","Austria",2009,"ppg","private","private","bonds",
"AT","Austria",2009,"ppg","private","private","commercial-banking",
"AT","Austria",2009,"ppg","private","private","other-private",
"AT","Austria",2010,"png","private","private","bonds",
"AT","Austria",2010,"png","private","private","commercial-banking",
"AT","Austria",2010,"ppg","private","private","bonds",
"AT","Austria",2010,"ppg","private","private","commercial-banking",
"AT","Austria",2010,"ppg","private","private","other-private",
"AT","Austria",2011,"png","private","private","bonds",
"AT","Austria",2011,"png","private","private","commercial-banking",
"AT","Austria",2011,"ppg","private","private","bonds",
"AT","Austria",2011,"ppg","private","private","commercial-banking",
"AT","Austria",2011,"ppg","private","private","other-private",
"AT","Austria",2012,"png","private","private","bonds",
"AT","Austria",2012,"png","private","private","commercial-banking",
"AT","Austria",2012,"ppg","private","private","bonds",
"AT","Austria",2012,"ppg","private","private","commercial-banking",
"AT","Austria",2012,"ppg","private","private","other-private",
"AT","Austria",2013,"png","private","private","bonds",
"AT","Austria",2013,"png","private","private","commercial-banking",
"AT","Austria",2013,"ppg","private","private","bonds",
"AT","Austria",2013,"ppg","private","private","commercial-banking",
"AT","Austria",2013,"ppg","private","private","other-private",
"AZ","Azerbaijan",2000,"png","private","private","bonds",0
"AZ","Azerbaijan",2000,"png","private","private","commercial-banking",18652510.72
"AZ","Azerbaijan",2000,"ppg","private","private","bonds",0
"AZ","Azerbaijan",2000,"ppg","private","private","commercial-banking",187123979.3
"AZ","Azerbaijan",2000,"ppg","private","private","other-private",11274271.9
"AZ","Azerbaijan",2001,"png","private","private","bonds",0
"AZ","Azerbaijan",2001,"png","private","private","commercial-banking",23705244.99
"AZ","Azerbaijan",2001,"ppg","private","private","bonds",0
"AZ","Azerbaijan",2001,"ppg","private","private","commercial-banking",1703866.179
"AZ","Azerbaijan",2001,"ppg","private","private","other-private",0
"AZ","Azerbaijan",2002,"png","private","private","bonds",0
"AZ","Azerbaijan",2002,"png","private","private","commercial-banking",5831592.678
"AZ","Azerbaijan",2002,"ppg","private","private","bonds",0
"AZ","Azerbaijan",2002,"ppg","private","private","commercial-banking",154066.8105
"AZ","Azerbaijan",2002,"ppg","private","private","other-private",0
"AZ","Azerbaijan",2003,"png","private","private","bonds",0
"AZ","Azerbaijan",2003,"png","private","private","commercial-banking",165964866.2
"AZ","Azerbaijan",2003,"ppg","private","private","bonds",0
"AZ","Azerbaijan",2003,"ppg","private","private","commercial-banking",0
"AZ","Azerbaijan",2003,"ppg","private","private","other-private",0
"AZ","Azerbaijan",2004,"png","private","private","bonds",0
"AZ","Azerbaijan",2004,"png","private","private","commercial-banking",669433021.9
"AZ","Azerbaijan",2004,"ppg","private","private","bonds",0
"AZ","Azerbaijan",2004,"ppg","private","private","commercial-banking",0
"AZ","Azerbaijan",2004,"ppg","private","private","other-private",0
"AZ","Azerbaijan",2005,"png","private","private","bonds",0
"AZ","Azerbaijan",2005,"png","private","private","commercial-banking",295198268.7
"AZ","Azerbaijan",2005,"ppg","private","private","bonds",0
"AZ","Azerbaijan",2005,"ppg","private","private","commercial-banking",559313041.8
"AZ","Azerbaijan",2005,"ppg","private","private","other-private",0
"AZ","Azerbaijan",2006,"png","private","private","bonds",0
"AZ","Azerbaijan",2006,"png","private","private","commercial-banking",50123421.73
"AZ","Azerbaijan",2006,"ppg","private","private","bonds",0
"AZ","Azerbaijan",2006,"ppg","private","private","commercial-banking",243217036.7
"AZ","Azerbaijan",2006,"ppg","private","private","other-private",112873216.1
"AZ","Azerbaijan",2007,"png","private","private","bonds",0
"AZ","Azerbaijan",2007,"png","private","private","commercial-banking",75180364.25
"AZ","Azerbaijan",2007,"ppg","private","private","bonds",0
"AZ","Azerbaijan",2007,"ppg","private","private","commercial-banking",190802039.8
