"id","entity-name","year","budget-type","l1","l2","l3","l4","value","value-ncu"
"d301","Adjumani",2015,"budget","expenditure","health","development-expenditure","domestic-development",527644.1773,1784747000
"d301","Adjumani",2015,"budget","expenditure","health","development-expenditure","donor-development",543770.5005,1839294000
"d301","Adjumani",2015,"budget","expenditure","education","recurrent-expenditure","wage",1591170.565,5382106000
"d301","Adjumani",2015,"budget","expenditure","education","recurrent-expenditure","non-wage",496752.9572,1680258000
"d301","Adjumani",2015,"budget","expenditure","education","development-expenditure","domestic-development",194771.1695,658810000
"d301","Adjumani",2015,"budget","expenditure","education","development-expenditure","donor-development",51740.11077,175010000
"d301","Adjumani",2015,"budget","expenditure","roads-and-engineering","recurrent-expenditure","wage",36051.92736,121945000
"d301","Adjumani",2015,"budget","expenditure","roads-and-engineering","recurrent-expenditure","non-wage",289014.6829,977587000
"d301","Adjumani",2015,"budget","expenditure","roads-and-engineering","development-expenditure","domestic-development",275240.183,930995000
"d301","Adjumani",2015,"budget","expenditure","roads-and-engineering","development-expenditure","donor-development",0,0
"d301","Adjumani",2015,"budget","expenditure","water","recurrent-expenditure","wage",8157.618858,27593000
"d301","Adjumani",2015,"budget","expenditure","water","recurrent-expenditure","non-wage",9130.868642,30885000
"d301","Adjumani",2015,"budget","expenditure","water","development-expenditure","domestic-development",185408.5184,627141000
"d301","Adjumani",2015,"budget","expenditure","water","development-expenditure","donor-development",16839.11336,56958000
"d301","Adjumani",2015,"budget","expenditure","natural-resources","recurrent-expenditure","wage",36242.32009,122589000
"d301","Adjumani",2015,"budget","expenditure","natural-resources","recurrent-expenditure","non-wage",23794.36075,80484000
"d301","Adjumani",2015,"budget","expenditure","natural-resources","development-expenditure","domestic-development",8355.106967,28261000
"d301","Adjumani",2015,"budget","expenditure","natural-resources","development-expenditure","donor-development",13180.85308,44584000
"d301","Adjumani",2015,"budget","expenditure","community-based-services","recurrent-expenditure","wage",37802.71266,127867000
"d301","Adjumani",2015,"budget","expenditure","community-based-services","recurrent-expenditure","non-wage",32683.09951,110550000
"d301","Adjumani",2015,"budget","expenditure","community-based-services","development-expenditure","domestic-development",41175.97513,139277000
"d301","Adjumani",2015,"budget","expenditure","community-based-services","development-expenditure","donor-development",45436.45588,153688000
"d301","Adjumani",2015,"budget","expenditure","planning","recurrent-expenditure","wage",13456.98167,45518000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc--non-wage",,47260.56012,159858000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc---development",,111317.3657,376529000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-paf-monitoring",,22622.73593,76521000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-ngo-hospitals",,43838.51691,148283000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-ifms-running-costs",,8869.226461,3e+07
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-functional-adult-lit",,4246.289989,14363000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-dsc-chairs’-salaries",,7250.00135,24523000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-natural-res---wetlands-non-wage",,13922.61606,47093000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-district-hospitals",,393685.4503,1331634000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-education",,98322.76634,332575000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-community-devt-assistants-non-wage",,1075.83717,3639000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-school-inspection-grant",,7150.370373,24186000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","sanitation-and-hygiene",,6504.099405,2.2e+07
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","roads-rehabilitation-grant",,211421.664,715130000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-for-naads",,62639.20752,211876000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-agric-ext-salaries",,16192.25111,54770000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","naads-districts---wage",,45926.33282,155345000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-production-and-marketing",,63116.66755,213491000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-dsc-operational-costs",,7767.964176,26275000
"d301","Adjumani",2015,"budget","revenue","other-government-transfers","uganda-road-fund",,282136.8935,954323000
"d301","Adjumani",2015,"budget","revenue","other-government-transfers","nusafii",,195114.4086,659971000
"d301","Adjumani",2015,"budget","revenue","other-government-transfers","moes---uneb",,1478.20441,5e+06
"d301","Adjumani",2015,"budget","revenue","other-government-transfers","maif",,2956.40882,1e+07
"d301","Adjumani",2015,"budget","revenue","other-government-transfers","unspent-balances---other-government-transfers",,2638.594872,8925000
"d301","Adjumani",2015,"budget","revenue","other-government-transfers","youth-livelihood-programm",,0,0
"d301","Adjumani",2015,"budget","revenue","other-government-transfers","restocking-programme",,0,0
"d301","Adjumani",2015,"budget","revenue","other-government-transfers","ubos_-census",,189293.2396,640281000
"d301","Adjumani",2015,"budget","revenue","other-government-transfers","unspent-balances---conditional-grants",,140385.9598,474853000
"d301","Adjumani",2015,"budget","revenue","local-development-grant","lgmsd-former-lgdp",,298709.93,1010381000
"d301","Adjumani",2015,"budget","revenue","donor-funding","belgium-uganda",,67074.41203,226878000
"d301","Adjumani",2015,"budget","revenue","donor-funding","baylor",,103474.3087,3.5e+08
"d301","Adjumani",2015,"budget","revenue","donor-funding","global-fund",,35476.90584,1.2e+08
"d301","Adjumani",2015,"budget","revenue","donor-funding","ntd",,29564.0882,1e+08
"d301","Adjumani",2015,"budget","revenue","donor-funding","tpotso",,15872.36767,53688000
"d301","Adjumani",2015,"budget","revenue","donor-funding","uac",,2956.40882,1e+07
"d301","Adjumani",2015,"budget","revenue","donor-funding","unhcr",,140704.365,475930000
"d301","Adjumani",2015,"budget","revenue","donor-funding","unicef",,266076.7938,9e+08
"d301","Adjumani",2015,"budget","revenue","donor-funding","who",,47302.54113,1.6e+08
"d301","Adjumani",2015,"budget","revenue","donor-funding","gavi-fund",,41389.72349,1.4e+08
"d301","Adjumani",2015,"budget","revenue","locally-raised-revenues","rent-rates-from-other-govt-units",,22069.88748,74651000
"d301","Adjumani",2015,"budget","revenue","locally-raised-revenues","royalties",,2025.140042,6850000
"d301","Adjumani",2015,"budget","revenue","locally-raised-revenues","sale-of-non-produced-government-propertiesassets",,18948.21541,64092000
"d301","Adjumani",2015,"budget","revenue","locally-raised-revenues","animal-crop-husbandry-related-levies",,816.8557571,2763000
"d301","Adjumani",2015,"budget","revenue","locally-raised-revenues","business-licences",,1839.773209,6223000
"d301","Adjumani",2015,"budget","revenue","locally-raised-revenues","application-fees",,7008.75839,23707000
"d301","Adjumani",2015,"budget","revenue","discretionary-government-transfers","district-unconditional-grant---non-wage",,182816.9304,618375000
"d301","Adjumani",2015,"budget","revenue","discretionary-government-transfers","district-equalisation-grant",,36346.38568,122941000
"d301","Adjumani",2015,"budget","revenue","discretionary-government-transfers","urban-unconditional-grant---non-wage",,39039.37847,132050000
"d301","Adjumani",2015,"budget","revenue","discretionary-government-transfers","hard-to-reach-allowances",,422605.0414,1429454000
"d301","Adjumani",2015,"budget","revenue","discretionary-government-transfers","transfer-of-urban-unconditional-grant---wage",,37012.46459,125194000
"d301","Adjumani",2015,"budget","revenue","discretionary-government-transfers","transfer-of-district-unconditional-grant---wage",,398400.0355,1347581000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-councillors-allowances-and-ex--gratia-for-llgs",,15432.45404,52200000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-transfer-for-rural-water",,158375.1161,535701000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-women-youth-and-disability-grant",,3873.486836,13102000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-sfg",,126356.3217,427398000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-salaries",,262162.2129,886759000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-secondary-education",,123329.5504,417160000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-primary-salaries",,1294136.328,4377393000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-transfers-to-special-grant-for-pwds",,8086.665046,27353000
"d301","Adjumani",2015,"budget","revenue","conditional-government-transfers","conditional-grant-to-phc-salaries",,983023.0799,3325058000
"d301","Adjumani",2016,"budget","expenditure","administration","recurrent-expenditure","wage",113009.723,417916000
"d301","Adjumani",2016,"budget","expenditure","administration","recurrent-expenditure","non-wage",139460.6655,515733000
"d301","Adjumani",2016,"budget","expenditure","administration","development-expenditure","domestic-development",127949.4745,473164000
"d301","Adjumani",2016,"budget","expenditure","administration","development-expenditure","donor-development",18107.36386,66962000
"d301","Adjumani",2016,"budget","expenditure","finance","recurrent-expenditure","wage",51445.71348,190249000
"d301","Adjumani",2016,"budget","expenditure","finance","recurrent-expenditure","non-wage",46502.0316,171967000
"d301","Adjumani",2016,"budget","expenditure","finance","development-expenditure","domestic-development",0,0
"d301","Adjumani",2016,"budget","expenditure","finance","development-expenditure","donor-development",0,0
"d301","Adjumani",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","wage",60203.02328,222634000
"d301","Adjumani",2016,"budget","expenditure","statutory-bodies","recurrent-expenditure","non-wage",101907.1254,376858000
"d301","Adjumani",2016,"budget","expenditure","statutory-bodies","development-expenditure","domestic-development",0,0
"d301","Adjumani",2016,"budget","expenditure","statutory-bodies","development-expenditure","donor-development",0,0
"d301","Adjumani",2016,"budget","expenditure","production-and-marketing","recurrent-expenditure","wage",105483.3311,390083000
