id,year,budget-type,l1,l2,l3,l4,value
d301,2016,budget,finance,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,158669000
d301,2015,budget,finance,expenditure,recurrent-expenditure,wage,157023000
d301,2016,budget,finance,expenditure,recurrent-expenditure,wage,190249000
d301,2015,budget,finance,expenditure,recurrent-expenditure,non-wage,172636000
d301,2016,budget,finance,expenditure,recurrent-expenditure,non-wage,171967000
d301,2015,budget,finance,expenditure,development-expenditure,domestic-development,0
d301,2016,budget,finance,expenditure,development-expenditure,domestic-development,0
d301,2015,budget,finance,expenditure,development-expenditure,donor-development,0
d301,2016,budget,finance,expenditure,development-expenditure,donor-development,0
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-dsc-chairs-salaries,24523000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-dsc-chairs-salaries,24523000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,7740000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-grant-to-paf-monitoring,7740000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-contracts-committeedscpa,95980000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-contracts-committeedscpa,95980000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-councillors-allowances-and-ex,52200000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-councillors-allowances-and-ex,52200000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-dsc-operational-costs,26275000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-dsc-operational-costs,26275000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-salary-and-gratuity-for-lg-ele,131414000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,conditional-transfers-to-salary-and-gratuity-for-lg-ele,131414000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,district-unconditional-grant-non-wage,90599000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,district-unconditional-grant-non-wage,90599000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,locally-raised-revenues,67993000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,locally-raised-revenues,67993000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,35629000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,36072000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,69532000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,66696000
d301,2015,budget,statutory-bodies,revenue,recurrent-revenues,unspent-balances-other-government-transfers,8925000
d301,2016,budget,statutory-bodies,revenue,recurrent-revenues,unspent-balances-other-government-transfers,0
d301,2015,budget,statutory-bodies,expenditure,recurrent-expenditure,wage,229069000
d301,2016,budget,statutory-bodies,expenditure,recurrent-expenditure,wage,222634000
d301,2015,budget,statutory-bodies,expenditure,recurrent-expenditure,non-wage,381740000
d301,2016,budget,statutory-bodies,expenditure,recurrent-expenditure,non-wage,376858000
d301,2015,budget,statutory-bodies,expenditure,development-expenditure,domestic-development,0
d301,2016,budget,statutory-bodies,expenditure,development-expenditure,domestic-development,0
d301,2015,budget,statutory-bodies,expenditure,development-expenditure,donor-development,0
d301,2016,budget,statutory-bodies,expenditure,development-expenditure,donor-development,0
d301,2015,budget,production-and-marketing,revenue,recurrent-revenues,conditional-grant-to-agric-ext-salaries,54770000
d301,2016,budget,production-and-marketing,revenue,recurrent-revenues,conditional-grant-to-agric-ext-salaries,54770000
d301,2015,budget,production-and-marketing,revenue,recurrent-revenues,conditional-transfers-to-production-and-marketing,70468000
d301,2016,budget,production-and-marketing,revenue,recurrent-revenues,conditional-transfers-to-production-and-marketing,70468000
d301,2015,budget,production-and-marketing,revenue,recurrent-revenues,district-unconditional-grant-non-wage,13590000
d301,2016,budget,production-and-marketing,revenue,recurrent-revenues,district-unconditional-grant-non-wage,13590000
d301,2015,budget,production-and-marketing,revenue,recurrent-revenues,locally-raised-revenues,11844000
d301,2016,budget,production-and-marketing,revenue,recurrent-revenues,locally-raised-revenues,11844000
d301,2015,budget,production-and-marketing,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,8015000
d301,2016,budget,production-and-marketing,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,7269000
d301,2015,budget,production-and-marketing,revenue,recurrent-revenues,naads-districts-wage,155345000
d301,2016,budget,production-and-marketing,revenue,recurrent-revenues,naads-districts-wage,155345000
d301,2015,budget,production-and-marketing,revenue,recurrent-revenues,other-transfers-from-central-government,10000000
d301,2016,budget,production-and-marketing,revenue,recurrent-revenues,other-transfers-from-central-government,10000000
d301,2015,budget,production-and-marketing,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,181480000
d301,2016,budget,production-and-marketing,revenue,recurrent-revenues,transfer-of-district-unconditional-grant-wage,179968000
d301,2015,budget,production-and-marketing,revenue,development-revenues,conditional-grant-for-naads,211876000
d301,2016,budget,production-and-marketing,revenue,development-revenues,conditional-grant-for-naads,211876000
d301,2015,budget,production-and-marketing,revenue,development-revenues,conditional-transfers-to-production-and-marketing,143023000
d301,2016,budget,production-and-marketing,revenue,development-revenues,conditional-transfers-to-production-and-marketing,143023000
d301,2015,budget,production-and-marketing,revenue,development-revenues,district-unconditional-grant-non-wage,8000000
d301,2016,budget,production-and-marketing,revenue,development-revenues,district-unconditional-grant-non-wage,8000000
d301,2015,budget,production-and-marketing,revenue,development-revenues,lgmsd-former-lgdp,83459000
d301,2016,budget,production-and-marketing,revenue,development-revenues,lgmsd-former-lgdp,0
d301,2015,budget,production-and-marketing,revenue,development-revenues,multisectoral-transfers-to-llgs,38268000
d301,2016,budget,production-and-marketing,revenue,development-revenues,multisectoral-transfers-to-llgs,38268000
d301,2015,budget,production-and-marketing,revenue,development-revenues,other-transfers-from-central-government,0
d301,2016,budget,production-and-marketing,revenue,development-revenues,other-transfers-from-central-government,30720000
d301,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,391595000
d301,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,wage,390083000
d301,2015,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,113918000
d301,2016,budget,production-and-marketing,expenditure,recurrent-expenditure,non-wage,113171000
d301,2015,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,484627000
d301,2016,budget,production-and-marketing,expenditure,development-expenditure,domestic-development,431887000
d301,2015,budget,production-and-marketing,expenditure,development-expenditure,donor-development,0
d301,2016,budget,production-and-marketing,expenditure,development-expenditure,donor-development,0
d301,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-district-hospitals,131634000
d301,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-district-hospitals,131634000
d301,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-ngo-hospitals,148283000
d301,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-ngo-hospitals,148283000
d301,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-non-wage,159858000
d301,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-non-wage,159858000
d301,2015,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-salaries,3325058000
d301,2016,budget,health,revenue,recurrent-revenues,conditional-grant-to-phc-salaries,3325058000
d301,2015,budget,health,revenue,recurrent-revenues,district-unconditional-grant-non-wage,4530000
d301,2016,budget,health,revenue,recurrent-revenues,district-unconditional-grant-non-wage,4530000
d301,2015,budget,health,revenue,recurrent-revenues,hard-to-reach-allowances,571782000
d301,2016,budget,health,revenue,recurrent-revenues,hard-to-reach-allowances,571782000
d301,2015,budget,health,revenue,recurrent-revenues,locally-raised-revenues,4738000
d301,2016,budget,health,revenue,recurrent-revenues,locally-raised-revenues,4738000
d301,2015,budget,health,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,10625000
d301,2016,budget,health,revenue,recurrent-revenues,multisectoral-transfers-to-llgs,10616000
d301,2015,budget,health,revenue,development-revenues,conditional-grant-to-district-hospitals,1200000000
d301,2016,budget,health,revenue,development-revenues,conditional-grant-to-district-hospitals,1200000000
d301,2015,budget,health,revenue,development-revenues,conditional-grant-to-phc-development,376529000
d301,2016,budget,health,revenue,development-revenues,conditional-grant-to-phc-development,376529000
d301,2015,budget,health,revenue,development-revenues,donor-funding,1839294000
d301,2016,budget,health,revenue,development-revenues,donor-funding,1809294000
d301,2015,budget,health,revenue,development-revenues,lgmsd-former-lgdp,85004000
d301,2016,budget,health,revenue,development-revenues,lgmsd-former-lgdp,0
d301,2015,budget,health,revenue,development-revenues,multisectoral-transfers-to-llgs,49108000
d301,2016,budget,health,revenue,development-revenues,multisectoral-transfers-to-llgs,49108000
d301,2015,budget,health,revenue,development-revenues,unspent-balances-conditional-grants,74106000
d301,2016,budget,health,revenue,development-revenues,unspent-balances-conditional-grants,0
d301,2015,budget,health,expenditure,recurrent-expenditure,wage,3331717000
d301,2016,budget,health,expenditure,recurrent-expenditure,wage,3325058000
d301,2015,budget,health,expenditure,recurrent-expenditure,non-wage,1024790000
d301,2016,budget,health,expenditure,recurrent-expenditure,non-wage,1031440000
d301,2015,budget,health,expenditure,development-expenditure,domestic-development,1784747000
d301,2016,budget,health,expenditure,development-expenditure,domestic-development,1625637000
d301,2015,budget,health,expenditure,development-expenditure,donor-development,1839294000
d301,2016,budget,health,expenditure,development-expenditure,donor-development,1809294000
d301,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-education,332575000
d301,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-education,332575000
d301,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-salaries,4377393000
d301,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-primary-salaries,4377393000
d301,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-education,417160000
d301,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-education,417160000
d301,2015,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-salaries,886759000
d301,2016,budget,education,revenue,recurrent-revenues,conditional-grant-to-secondary-salaries,886759000
